client_id,month,equity_pct,bonds_pct,crypto_pct,volatility,return,risk_level
C0177,2024-02,51.06,37.57,11.37,12.56,0.0414,Medium
C0177,2024-03,30.0,55.6,14.4,13.33,0.091,Medium
C0177,2024-04,58.37,33.87,7.76,11.39,0.1307,Medium
C0177,2024-05,44.29,41.58,14.13,6.68,0.1089,Medium
C0177,2024-06,53.76,36.66,9.58,14.18,0.0689,Medium
C0177,2024-07,58.26,38.9,2.84,9.62,0.0878,Medium
C0177,2024-08,55.39,40.95,3.66,6.84,0.0637,Medium
C0177,2024-09,47.68,43.4,8.92,8.4,0.0873,Medium
C0177,2024-10,41.52,46.9,11.58,10.28,0.0577,Medium
C0177,2024-11,33.68,52.26,14.06,10.09,0.0403,Medium
C0177,2024-12,30.56,66.13,3.31,10.47,0.0922,Medium
C0178,2024-01,40.04,48.92,11.04,12.29,0.0607,Medium
C0178,2024-02,57.45,34.19,8.36,10.05,0.1258,Medium
C0178,2024-03,35.98,58.02,6.0,6.38,0.0298,Medium
C0178,2024-04,39.13,48.85,12.02,8.94,0.0829,Medium
C0178,2024-05,37.26,58.54,4.2,12.97,0.0485,Medium
C0178,2024-06,45.2,43.86,10.94,11.7,0.028,Medium
C0178,2024-07,54.32,43.1,2.58,8.67,0.0414,Medium
C0178,2024-08,38.67,55.3,6.03,10.7,0.0421,Medium
C0178,2024-09,49.92,43.13,6.95,12.48,0.0164,Medium
C0178,2024-10,46.23,51.46,2.31,6.72,0.0362,Medium
C0178,2024-11,42.54,43.2,14.26,12.49,0.0947,Medium
C0178,2024-12,54.61,38.14,7.25,7.99,0.1013,Medium
C0179,2024-01,46.46,44.54,9.0,11.09,0.0721,Medium
C0179,2024-02,58.3,38.42,3.28,8.39,0.0707,Medium
C0179,2024-03,44.86,42.14,13.0,10.55,0.0491,Medium
C0179,2024-04,37.58,50.91,11.51,7.48,0.0718,Medium
C0179,2024-05,40.54,54.02,5.44,9.15,0.0321,Medium
C0179,2024-06,46.66,50.04,3.3,13.25,0.1137,Medium
C0179,2024-07,41.1,48.47,10.43,12.53,0.0746,Medium
C0179,2024-08,48.49,43.94,7.57,7.64,0.058,Medium
C0179,2024-09,58.26,29.92,11.82,7.87,0.0983,Medium
C0179,2024-10,50.87,37.17,11.96,9.97,0.0532,Medium
C0179,2024-11,51.5,41.48,7.02,7.9,0.0691,Medium
C0179,2024-12,39.32,52.69,7.99,12.07,0.0614,Medium
C0180,2024-01,55.31,32.79,11.9,6.52,0.0793,Medium
C0180,2024-02,55.69,40.85,3.46,9.13,0.0867,Medium
C0180,2024-03,56.29,39.09,4.62,6.7,0.0744,Medium
C0180,2024-04,34.88,52.01,13.11,12.18,0.0799,Medium
C0180,2024-05,45.61,41.6,12.79,9.77,0.05,Medium
C0180,2024-06,45.15,45.94,8.91,13.25,0.0282,Medium
C0180,2024-07,53.74,36.7,9.56,13.03,0.1002,Medium
C0180,2024-08,42.29,44.32,13.39,8.68,0.0396,Medium
C0180,2024-09,30.35,63.74,5.91,11.2,0.0734,Medium
C0180,2024-10,56.3,29.84,13.86,8.39,0.0184,Medium
C0180,2024-11,43.86,47.0,9.14,14.54,0.0293,Medium
C0180,2024-12,30.24,67.64,2.12,10.15,0.0913,Medium
C0181,2024-01,30.68,58.39,10.93,8.65,0.0119,Medium
C0181,2024-02,35.02,57.69,7.29,8.09,0.0694,Medium
C0181,2024-03,46.05,49.37,4.58,10.58,0.0732,Medium
C0181,2024-04,52.61,43.95,3.44,10.21,0.0321,Medium
C0181,2024-05,32.12,58.1,9.78,8.38,0.1022,Medium
C0181,2024-06,57.73,33.13,9.14,11.25,0.1641,Medium
C0181,2024-07,42.05,43.61,14.34,12.99,0.0985,Medium
C0181,2024-08,42.97,44.26,12.77,13.41,0.0473,Medium
C0181,2024-09,35.67,53.22,11.11,8.62,0.0339,Medium
C0181,2024-10,51.76,43.25,4.99,6.01,0.0429,Medium
C0181,2024-11,51.45,44.32,4.23,6.94,0.048,Medium
C0181,2024-12,44.28,53.14,2.58,14.74,-0.0044,Medium
C0182,2024-01,39.7,54.16,6.14,10.04,0.0269,Medium
C0182,2024-02,35.67,51.16,13.17,8.31,0.0726,Medium
C0182,2024-03,41.4,45.27,13.33,11.97,0.113,Medium
C0182,2024-04,30.59,57.85,11.56,10.38,0.0246,Medium
C0182,2024-05,54.4,31.19,14.41,14.33,0.0756,Medium
C0182,2024-06,40.8,51.15,8.05,12.21,0.0928,Medium
C0182,2024-07,56.52,38.79,4.69,14.26,0.0485,Medium
C0182,2024-08,33.18,63.36,3.46,8.62,0.0668,Medium
C0182,2024-09,48.42,39.12,12.46,14.09,0.0701,Medium
C0182,2024-10,31.3,62.17,6.53,7.61,0.0015,Medium
C0182,2024-11,49.41,42.55,8.04,10.46,0.0818,Medium
C0182,2024-12,36.44,54.84,8.72,12.62,0.0553,Medium
C0183,2024-01,57.87,35.22,6.91,10.17,0.0735,Medium
C0183,2024-02,38.65,57.27,4.08,10.9,0.0289,Medium
C0183,2024-03,45.97,51.04,2.99,12.28,0.0132,Medium
C0183,2024-04,44.09,44.55,11.36,10.76,0.0808,Medium
C0183,2024-05,41.87,51.94,6.19,11.49,0.0644,Medium
C0183,2024-06,32.24,59.77,7.99,14.02,0.0747,Medium
C0183,2024-07,32.83,52.31,14.86,14.54,0.1086,Medium
C0183,2024-08,42.55,49.72,7.73,11.71,0.0464,Medium
C0183,2024-09,53.23,44.33,2.44,11.34,0.0415,Medium
C0183,2024-10,40.44,51.46,8.1,9.01,0.0309,Medium
C0183,2024-11,33.22,62.89,3.89,6.3,0.0628,Medium
C0183,2024-12,33.47,52.23,14.3,12.6,0.0624,Medium
C0184,2024-01,49.36,37.89,12.75,6.96,0.1103,Medium
C0184,2024-02,47.6,39.57,12.83,6.65,0.0701,Medium
C0184,2024-03,50.72,40.34,8.94,9.41,0.0987,Medium
C0184,2024-04,56.73,34.82,8.45,13.42,0.0071,Medium
C0184,2024-05,42.07,54.6,3.33,6.55,0.0523,Medium
C0184,2024-06,40.12,48.55,11.33,12.69,0.0437,Medium
C0184,2024-07,31.53,63.6,4.87,8.47,0.0226,Medium
C0184,2024-08,34.02,51.71,14.27,13.24,0.0702,Medium
C0184,2024-09,35.42,57.29,7.29,9.2,0.0579,Medium
C0184,2024-10,33.83,54.56,11.61,9.57,0.103,Medium
C0184,2024-11,37.89,55.23,6.88,10.48,0.0191,Medium
C0184,2024-12,41.95,55.8,2.25,12.95,0.025,Medium
C0185,2024-01,11.1,85.63,3.27,6.64,0.0389,Low
C0185,2024-02,15.13,81.18,3.69,6.2,0.0674,Low
C0185,2024-03,16.15,79.33,4.52,2.63,0.0466,Low
C0185,2024-04,28.06,70.99,0.95,4.65,0.0475,Low
C0185,2024-05,11.79,86.26,1.95,6.45,0.0078,Low
C0185,2024-06,24.88,70.76,4.36,2.29,0.0404,Low
C0185,2024-07,19.64,79.57,0.79,6.17,0.0464,Low
C0185,2024-08,17.16,81.85,0.99,7.62,0.0231,Low
C0185,2024-09,10.46,87.35,2.19,2.13,0.0394,Low
C0185,2024-10,18.04,81.3,0.66,4.26,-0.0073,Low
C0185,2024-11,26.81,69.28,3.91,5.18,0.0277,Low
C0185,2024-12,17.18,82.01,0.81,3.5,0.0437,Low
C0186,2024-01,22.99,74.2,2.81,7.67,0.0571,Low
C0186,2024-02,30.43,66.77,2.8,3.53,0.0365,Low
C0186,2024-03,16.56,83.24,0.2,3.83,0.0467,Low
C0186,2024-04,29.56,68.16,2.28,6.19,0.0295,Low
C0186,2024-05,19.7,79.5,0.8,4.39,0.0488,Low
C0186,2024-06,11.72,85.74,2.54,3.97,0.0402,Low
C0186,2024-07,22.71,77.17,0.12,3.88,0.044,Low
C0186,2024-08,21.26,77.31,1.43,3.79,0.0571,Low
C0186,2024-09,19.58,76.24,4.18,7.8,-0.0032,Low
C0186,2024-10,31.17,66.7,2.13,5.31,0.0293,Low
C0186,2024-11,15.77,80.51,3.72,5.19,0.0512,Low
C0186,2024-12,15.37,81.05,3.58,6.8,0.0548,Low
C0187,2024-01,35.18,62.79,2.03,10.06,0.0727,Medium
C0187,2024-02,35.64,51.18,13.18,8.32,0.0133,Medium
C0187,2024-03,36.79,54.96,8.25,10.49,0.0362,Medium
C0187,2024-04,35.09,53.57,11.34,12.93,0.0272,Medium
C0187,2024-05,43.87,44.85,11.28,12.62,0.0465,Medium
C0187,2024-06,35.59,60.78,3.63,7.25,0.064,Medium
C0187,2024-07,52.44,39.45,8.11,13.05,0.0902,Medium
C0187,2024-08,50.59,47.17,2.24,8.81,0.0965,Medium
C0187,2024-09,49.14,48.74,2.12,6.3,0.0655,Medium
C0187,2024-10,37.96,51.1,10.94,13.13,0.0956,Medium
C0187,2024-11,39.2,58.33,2.47,14.4,0.0197,Medium
C0187,2024-12,44.76,43.25,11.99,7.99,0.0596,Medium
C0188,2024-01,16.07,78.97,4.96,3.18,0.0512,Low
C0188,2024-02,13.68,81.47,4.85,7.68,0.0457,Low
C0188,2024-03,32.12,66.81,1.07,5.8,0.0569,Low
C0188,2024-04,18.47,80.65,0.88,4.53,0.0313,Low
C0188,2024-05,29.85,67.83,2.32,5.23,0.0234,Low
C0188,2024-06,19.82,76.7,3.48,7.63,0.0744,Low
C0188,2024-07,23.56,72.6,3.84,2.54,0.0465,Low
C0188,2024-08,10.5,88.24,1.26,5.1,0.0141,Low
C0188,2024-09,10.38,88.3,1.32,5.08,0.0483,Low
C0188,2024-10,26.14,71.79,2.07,7.58,0.0485,Low
C0188,2024-11,29.62,69.38,1.0,2.79,0.0514,Low
C0188,2024-12,29.75,66.56,3.69,5.75,0.0818,Low
C0189,2024-01,58.68,29.06,12.26,26.91,0.1394,High
C0189,2024-02,73.49,2.57,23.94,22.73,0.046,High
C0189,2024-03,56.11,26.6,17.29,18.35,0.1512,High
C0189,2024-04,63.75,22.28,13.97,20.89,0.1233,High
C0189,2024-05,67.71,12.78,19.51,21.66,0.1324,High
C0189,2024-06,54.33,17.76,27.91,14.93,0.1429,High
C0189,2024-07,74.84,12.78,12.38,12.27,0.0716,High
C0189,2024-08,65.54,8.24,26.22,27.46,0.1308,High
C0189,2024-09,74.71,9.41,15.88,24.78,0.0695,High
C0189,2024-10,69.68,12.97,17.35,22.64,0.0218,High
C0189,2024-11,57.63,19.45,22.92,29.51,0.0957,High
C0189,2024-12,70.2,10.17,19.63,13.41,0.063,High
C0190,2024-01,39.97,56.02,4.01,13.64,0.0856,Medium
C0190,2024-02,54.18,34.81,11.01,6.05,0.071,Medium
C0190,2024-03,42.83,52.6,4.57,14.2,0.0335,Medium
C0190,2024-04,45.51,49.07,5.42,7.89,0.0395,Medium
C0190,2024-05,47.97,48.87,3.16,6.52,0.0856,Medium
C0190,2024-06,46.64,45.86,7.5,11.09,0.035,Medium
C0190,2024-07,40.96,44.87,14.17,6.49,0.0815,Medium
C0190,2024-08,54.12,41.49,4.39,8.66,0.0706,Medium
C0190,2024-09,51.51,45.39,3.1,13.31,0.0985,Medium
C0190,2024-10,33.01,55.66,11.33,12.12,0.0939,Medium
C0190,2024-11,54.93,42.53,2.54,6.21,0.0416,Medium
C0190,2024-12,46.75,39.32,13.93,9.52,0.0596,Medium
C0191,2024-01,40.01,46.62,13.37,12.55,0.0902,High
C0191,2024-02,43.39,34.48,22.13,20.13,0.0619,High
C0191,2024-03,72.85,14.7,12.45,15.82,0.0784,High
C0191,2024-04,49.72,22.88,27.4,22.89,0.057,High
C0191,2024-05,61.49,17.87,20.64,13.65,0.0589,High
C0191,2024-06,56.55,19.91,23.54,27.74,0.0593,High
C0191,2024-07,66.22,5.01,28.77,12.97,0.0587,High
C0191,2024-08,51.58,33.02,15.4,21.21,0.0199,High
C0191,2024-09,55.4,24.35,20.25,24.11,-0.0204,High
C0191,2024-10,45.82,37.19,16.99,25.35,0.0244,High
C0191,2024-11,66.48,10.18,23.34,16.21,0.1655,High
C0191,2024-12,56.95,22.05,21.0,20.85,0.2027,High
C0192,2024-01,51.46,45.11,3.43,12.75,0.0564,Medium
C0192,2024-02,35.59,56.1,8.31,13.47,0.0299,Medium
C0192,2024-03,58.51,31.24,10.25,9.19,0.0271,Medium
C0192,2024-04,57.29,29.39,13.32,11.02,0.1039,Medium
C0192,2024-05,39.75,54.44,5.81,6.3,0.0529,Medium
C0192,2024-06,39.76,52.12,8.12,13.37,0.1126,Medium
C0192,2024-07,33.74,53.11,13.15,14.08,0.0571,Medium
C0192,2024-08,36.51,56.63,6.86,9.0,0.072,Medium
C0192,2024-09,35.29,54.82,9.89,10.29,0.0983,Medium
C0192,2024-10,52.78,33.7,13.52,12.56,0.0985,Medium
C0192,2024-11,57.84,35.84,6.32,10.53,0.0548,Medium
C0192,2024-12,37.81,57.89,4.3,6.26,0.0496,Medium
C0193,2024-01,40.29,34.99,24.72,14.74,0.1378,High
C0193,2024-02,40.18,30.12,29.7,27.8,0.1834,High
C0193,2024-03,71.33,5.49,23.18,18.21,0.0761,High
C0193,2024-04,59.7,28.31,11.99,28.6,0.1258,High
C0193,2024-05,44.92,40.58,14.5,22.05,0.1101,High
C0193,2024-06,48.12,41.86,10.02,25.63,0.1696,High
C0193,2024-07,73.98,0.0,26.02,20.28,0.0867,High
C0193,2024-08,58.38,22.08,19.54,20.06,0.1338,High
C0193,2024-09,67.13,12.33,20.54,17.7,0.0115,High
C0193,2024-10,45.18,31.74,23.08,24.26,0.1127,High
C0193,2024-11,66.33,13.6,20.07,28.09,-0.032,High
C0193,2024-12,74.41,10.11,15.48,15.65,0.1317,High
C0194,2024-01,31.71,53.57,14.72,11.3,0.1304,Medium
C0194,2024-02,44.91,52.67,2.42,11.51,0.0803,Medium
C0194,2024-03,51.48,41.1,7.42,12.82,0.0373,Medium
C0194,2024-04,34.84,58.32,6.84,13.62,0.0271,Medium
C0194,2024-05,54.83,38.19,6.98,11.3,0.0338,Medium
C0194,2024-06,35.04,50.32,14.64,11.56,0.093,Medium
C0194,2024-07,59.44,34.17,6.39,12.33,0.0404,Medium
C0194,2024-08,45.35,48.49,6.16,7.51,0.041,Medium
C0194,2024-09,37.89,59.65,2.46,12.34,0.0181,Medium
C0194,2024-10,35.15,61.52,3.33,11.51,0.051,Medium
C0194,2024-11,32.82,55.37,11.81,6.18,0.0691,Medium
C0194,2024-12,51.55,45.5,2.95,13.39,0.0475,Medium
C0195,2024-01,55.4,34.79,9.81,12.14,0.0437,Medium
C0195,2024-02,31.18,66.63,2.19,7.07,0.0951,Medium
C0195,2024-03,49.48,41.15,9.37,10.98,0.0649,Medium
C0195,2024-04,57.74,35.09,7.17,11.62,0.0499,Medium
C0195,2024-05,53.4,34.41,12.19,10.67,0.0613,Medium
C0195,2024-06,56.66,38.22,5.12,8.52,0.0908,Medium
C0195,2024-07,31.6,56.06,12.34,9.75,0.0392,Medium
C0195,2024-08,57.04,30.12,12.84,10.98,0.0495,Medium
C0195,2024-09,48.48,43.35,8.17,9.52,0.0123,Medium
C0195,2024-10,44.94,47.11,7.95,10.67,0.0316,Medium
C0195,2024-11,34.2,57.13,8.67,8.18,0.0473,Medium
C0195,2024-12,48.8,39.74,11.46,12.11,0.1227,Medium
C0196,2024-01,41.63,51.48,6.89,11.76,0.1014,Medium
C0196,2024-02,56.24,39.54,4.22,7.23,0.0628,Medium
C0196,2024-03,48.91,45.17,5.92,6.17,0.0567,Medium
C0196,2024-04,57.88,30.79,11.33,12.86,0.0868,Medium
C0196,2024-05,36.05,58.91,5.04,10.69,0.037,Medium
C0196,2024-06,39.64,56.28,4.08,7.85,0.0336,Medium
C0196,2024-07,53.66,42.17,4.17,6.26,0.0661,Medium
C0196,2024-08,39.94,56.52,3.54,11.13,0.0563,Medium
C0196,2024-09,57.19,30.62,12.19,11.6,0.0884,Medium
C0196,2024-10,32.73,56.44,10.83,12.53,-0.0128,Medium
C0196,2024-11,58.95,35.66,5.39,6.17,0.0995,Medium
C0196,2024-12,53.71,41.77,4.52,8.36,0.0723,Medium
C0197,2024-01,39.91,46.9,13.19,10.26,0.0768,Medium
C0197,2024-02,53.2,40.48,6.32,13.48,0.1181,Medium
C0197,2024-03,38.24,52.66,9.1,7.93,0.0128,Medium
C0197,2024-04,38.0,47.43,14.57,7.44,0.0605,Medium
C0197,2024-05,53.62,31.59,14.79,6.18,0.0551,Medium
C0197,2024-06,31.21,61.55,7.24,14.42,0.0909,Medium
C0197,2024-07,30.36,60.0,9.64,10.51,0.0931,Medium
C0197,2024-08,50.07,35.68,14.25,13.41,0.1189,Medium
C0197,2024-09,31.26,60.62,8.12,9.58,0.0416,Medium
C0197,2024-10,41.53,50.85,7.62,14.81,-0.0234,Medium
C0197,2024-11,32.66,53.35,13.99,10.32,0.0974,Medium
C0197,2024-12,40.81,51.59,7.6,9.69,0.0716,Medium
C0198,2024-01,57.76,29.46,12.78,6.98,0.0706,Medium
C0198,2024-02,32.96,56.99,10.05,7.29,0.038,Medium
C0198,2024-03,45.68,52.23,2.09,8.85,0.0505,Medium
C0198,2024-04,59.35,27.29,13.36,9.23,0.1318,Medium
C0198,2024-05,31.37,55.64,12.99,14.2,0.0526,Medium
C0198,2024-06,59.94,34.7,5.36,12.52,0.073,Medium
C0198,2024-07,57.24,37.7,5.06,14.17,0.069,Medium
C0198,2024-08,45.97,45.82,8.21,8.01,0.0577,Medium
C0198,2024-09,51.17,44.35,4.48,10.98,0.0447,Medium
C0198,2024-10,36.98,54.63,8.39,13.85,-0.003,Medium
C0198,2024-11,51.36,39.1,9.54,6.8,0.0492,Medium
C0198,2024-12,53.59,41.16,5.25,9.75,0.0781,Medium
C0199,2024-01,55.76,40.59,3.65,11.09,0.0768,Medium
C0199,2024-02,57.15,35.2,7.65,10.39,0.044,Medium
C0199,2024-03,57.83,33.4,8.77,10.39,0.1239,Medium
C0199,2024-04,33.21,54.12,12.67,9.92,0.0833,Medium
C0199,2024-05,32.17,55.61,12.22,9.39,0.0681,Medium
C0199,2024-06,56.4,30.06,13.54,14.62,0.0401,Medium
C0199,2024-07,56.03,41.94,2.03,9.42,0.0471,Medium
C0199,2024-08,48.05,42.07,9.88,9.29,0.0971,Medium
C0199,2024-09,57.14,34.32,8.54,10.18,0.0688,Medium
C0199,2024-10,35.35,55.98,8.67,13.33,0.0637,Medium
C0199,2024-11,53.31,34.44,12.25,12.37,0.0938,Medium
C0199,2024-12,56.81,38.67,4.52,7.17,0.055,Medium
C0200,2024-01,70.4,1.74,27.86,27.95,0.2745,High
C0200,2024-02,59.09,29.89,11.02,25.42,0.1183,High
C0200,2024-03,57.69,19.36,22.95,21.05,0.0045,High
C0200,2024-04,49.75,37.07,13.18,15.52,0.0692,High
C0200,2024-05,74.06,12.88,13.06,16.85,0.1702,High
C0200,2024-06,45.39,28.74,25.87,26.13,0.1953,High
C0200,2024-07,48.31,35.92,15.77,28.88,0.12,High
C0200,2024-08,42.87,38.76,18.37,22.07,0.1325,High
C0200,2024-09,46.56,34.48,18.96,22.82,0.1513,High
C0200,2024-10,69.42,14.11,16.47,27.1,0.0296,High
C0200,2024-11,43.63,29.62,26.75,14.75,0.0941,High
C0200,2024-12,56.52,15.32,28.16,18.54,0.0546,High
